Domain	Phylum	Class	Order	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.811674284527307	0.00343124753668885	0.343124753668885	148
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.952451601821444	0.00349667409371087	0.349667409371087	215
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.945213192897525	0.00349951902345175	0.349951902345175	211
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.907092729445617	0.00396718246962301	0.396718246962301	191
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.939704098112749	0.00437885518199617	0.437885518199617	208
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.793945517566875	0.00433113193057902	0.433113193057902	141
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.88460658129793	0.0045428160411882	0.45428160411882	180
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.662057921003248	0.00310638570422084	0.310638570422084	97
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.903089986991944	0.00506947052196771	0.506947052196771	189
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.662057921003248	0.0024009900990099	0.24009900990099	97
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.617854258511194	0.00239308539091754	0.239308539091754	85
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.826314810710197	0.0041772907285846	0.41772907285846	154
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.833454058850549	0.00532564450474898	0.532564450474898	157
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.84966960308874	0.00375862306052758	0.375862306052758	164
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.381549592483868	0.00129458658399482	0.129458658399482	38
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.770033360161464	0.00336545816123604	0.336545816123604	132
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.401145148547249	0.00131964337442467	0.131964337442467	41
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.708515322242249	0.00216108872145319	0.216108872145319	111
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.981935999922265	0.00374731469367318	0.374731469367318	232
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.559862311533508	0.00122169454195058	0.122169454195058	71
Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Actinobacteriota_/_Coriobacteriia_/_Coriobacteriales	0.876132273754226	0.00314347461108432	0.314347461108432	176
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.91518479438949	0.502571422098371	50.2571422098371	22183
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.5062042744414	0.427955390334572	42.7955390334572	8634
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.82966106983341	0.450827990791851	45.0827990791851	18213
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.83274539214682	0.447685060893759	44.7685060893759	18343
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.79275474694739	0.411397230625446	41.1397230625446	16727
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.74228861053028	0.400910119015564	40.0910119015564	14889
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.86753295774414	0.53354272368527	53.354272368527	19875
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.77868708571615	0.426996809324157	42.6996809324157	16193
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.88801299389926	0.45365673104139	45.365673104139	20836
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.98171795954984	0.52492692432608	52.492692432608	25860
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.65027153734396	0.459142040038132	45.9142040038132	12041
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.49779961904608	0.335207030322223	33.5207030322223	8468
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.98776554358299	0.507155842648822	50.7155842648822	26223
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	3.01172703640272	0.506479027688934	50.6479027688934	27712
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.90210366274638	0.450236372003514	45.0236372003514	21524
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	3.00352435670833	0.47457242582897	47.457242582897	27193
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.97796058244508	0.492309169467115	49.2309169467115	25637
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	3.01917785538773	0.517483801097671	51.7483801097671	28192
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.99283160240791	0.573730078065869	57.3730078065869	26531
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.88692918506021	0.410653599936774	41.0653599936774	20784
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	3.03330459113392	0.692710191461529	69.2710191461529	29125
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	3.02419671087811	0.494967025338424	49.4967025338424	28520
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.99140658387748	0.459711767466926	45.9711767466926	26444
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.68570857242699	0.371580503895808	37.1580503895808	13067
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.93221061285146	0.513636262439611	51.3636262439611	23071
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.93831583540083	0.463170813785458	46.3170813785458	23398
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.97709668534188	0.417921662147594	41.7921662147594	25586
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.94861217097363	0.423703336929035	42.3703336929035	23960
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.90537606933286	0.508451926007549	50.8451926007549	21687
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.87828769169033	0.472352954814179	47.2352954814179	20374
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	3.03160293675077	0.471823312244865	47.1823312244865	29011
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.99253715436943	0.439728662885196	43.9728662885196	26513
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.95411738601026	0.504019108941739	50.4019108941739	24266
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.92218703660513	0.474600534725585	47.4600534725585	22544
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.66093571241526	0.379081554292735	37.9081554292735	12341
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.75275959008068	0.384953183756909	38.4953183756909	15253
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.59340914892064	0.338179722026516	33.8179722026516	10560
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.75199150610152	0.408400836864975	40.8400836864975	15226
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.83451489540384	0.455891089108911	45.5891089108911	18418
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.77986360147099	0.457135617556801	45.7135617556801	16237
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.69625928543904	0.363180166006619	36.3180166006619	13389
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.5680277975601	0.337822252374491	33.7822252374491	9959
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.83321796507909	0.42085119061261	42.085119061261	18363
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.62175311076394	0.384083398630464	38.4083398630464	11274
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.76789761601809	0.402707664066085	40.2707664066085	15795
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.63042787502502	0.370208246161769	37.0208246161769	11502
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.88738804969812	0.405077585032027	40.5077585032027	20806
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	3.01307140884776	0.448999370063478	44.8999370063478	27798
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.93036407185861	0.395295615665221	39.5295615665221	22973
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Bacteroidota_/_Bacteroidia_/_Bacteroidales	2.94073778148864	0.420243262069335	42.0243262069335	23529
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales	0.0599979296752854	9.06228052289359e-05	0.00906228052289359	4
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales	1.07242691889819	0.00722790168073467	0.722790168073467	292
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales	1.50262939967226	0.020462874148405	2.0462874148405	832
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales	1.4331473168994	0.0189832516559858	1.89832516559858	705
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales	1.56602262023833	0.0254990375234027	2.54990375234027	967
