Domain	Phylum	Class	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Other	Other	Other	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.316269962220718	0.000395538327663951	0.0395538327663951	15
Other	Other	Other	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other_/_Other	0.578147833922551	0.000849136711010473	0.0849136711010473	39
Other	Other	Other	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other_/_Other	0.617299957884699	0.000893147125690159	0.0893147125690159	44
Other	Other	Other	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other_/_Other	0.954242509439325	0.00443353653709128	0.443353653709128	112
Other	Other	Other	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other_/_Other	0.359021942641668	0.000348122074807566	0.0348122074807566	18
Other	Other	Other	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other_/_Other	0.372385904199649	0.000347253952298273	0.0347253952298273	19
Other	Other	Other	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other_/_Other	1.12802981358544	0.00363971049659039	0.363971049659039	174
Other	Other	Other	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Other_/_Other_/_Other	0.0843208857000359	5.23560209424084e-05	0.00523560209424084	3
Other	Other	Other	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0.455931955649724	0.000477248113952165	0.0477248113952165	26
Other	Other	Other	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0.385350881364017	0.000432497891572779	0.0432497891572779	20
Other	Other	Other	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0.132625565274591	9.87908006006481e-05	0.00987908006006481	5
Other	Other	Other	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0.624723975963906	0.000780978826796251	0.0780978826796251	45
Other	Other	Other	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0.215599800339355	0.000156459155468247	0.0156459155468247	9
Other	Other	Other	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0.154901959985743	0.00017061934823409	0.017061934823409	6
Other	Other	Other	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0.154901959985743	0.000133579713694147	0.0133579713694147	6
Other	Other	Other	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Other_/_Other_/_Other	0.385350881364017	0.000395906328562662	0.0395906328562662	20
Other	Other	Other	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.58626572414473	0.000653359903302734	0.0653359903302734	40
Other	Other	Other	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.808114473761087	0.00134396717890679	0.134396717890679	76
Other	Other	Other	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.372385904199649	0.000440497994574919	0.0440497994574919	19
Other	Other	Other	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.698970004336019	0.000910761624408412	0.0910761624408412	56
Other	Other	Other	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	1.5414009255364	0.00784489335588947	0.784489335588947	473
Other	Other	Other	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.740362689494244	0.00130854709731021	0.130854709731021	63
Other	Other	Other	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.58626572414473	0.000842087534999263	0.0842087534999263	40
Other	Other	Other	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.632023214705406	0.00141299339579174	0.141299339579174	46
Other	Other	Other	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.609746819994253	0.00108522827650607	0.108522827650607	43
Other	Other	Other	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.176091259055681	0.000224172164222123	0.0224172164222123	7
Other	Other	Other	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.798354636471931	0.00198487205622016	0.198487205622016	74
Other	Other	Other	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.497324640807949	0.000742574257425743	0.0742574257425743	30
Other	Other	Other	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.215599800339355	0.000253385511979504	0.0253385511979504	9
Other	Other	Other	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0	0	0	0
Other	Other	Other	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.316269962220718	0.000508819538670285	0.0508819538670285	15
Other	Other	Other	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.507084478097106	0.000710471432172897	0.0710471432172897	31
Other	Other	Other	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.215599800339355	0.000306612611998774	0.0306612611998774	9
Other	Other	Other	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.410174465089049	0.00056090969353934	0.056090969353934	22
Other	Other	Other	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.849507158919312	0.0027358460201487	0.27358460201487	85
Other	Other	Other	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.372385904199649	0.000369916087455951	0.0369916087455951	19
Other	Other	Other	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.301029995663981	0.000226131059100968	0.0226131059100968	14
Other	Other	Other	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.617299957884699	0.000757106476701769	0.0757106476701769	44
Other	Other	Other	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Other_/_Other_/_Other	0.132625565274591	8.93032559967136e-05	0.00893032559967136	5
